"ID"	"Androgen"	"EGFR"	"Estrogen"	"Hypoxia"	"JAK-STAT"	"MAPK"	"NFkB"	"p53"	"PI3K"	"TGFb"	"TNFa"	"Trail"	"VEGF"	"WNT"
"TCGA.86.8056.01"	60.1515016146792	-14.649622202988	54.4856487889552	-327.686086268351	-164.486261992248	39.0155316678174	-4.2982300767679	294.99916896038	58.7856056870682	-113.437708017093	-172.896160498434	28.6824893224824	-60.69836281173	5.45044673327808
"TCGA.86.8073.01"	120.335844943722	-133.675244331181	-37.9615848018835	-135.916424514664	-189.437270509365	-111.951929265295	-104.701945259001	196.153263601577	-47.6401745056764	40.2911052765238	-311.814048782494	-11.2945586681339	-53.2295863387279	22.89495307282
"TCGA.86.8074.01"	-66.9618757744932	-7.39556355933515	49.8115964787804	400.906725880284	585.858527737899	59.876208477893	411.045017263967	9.0905186228124	69.0246470121105	197.514756410408	388.108445837487	10.8060949269424	39.9965035496293	-27.252458943032
"TCGA.86.8075.01"	59.173822005324	69.9275222992863	114.813715958617	263.465688429623	604.897480306078	129.244199470327	996.495476732841	27.9680098205848	104.421898296282	305.266785632947	943.691960009622	-2.64111223837669	-1.04941741514211	36.1857330686955
"TCGA.86.8076.01"	134.064078471086	-75.9594312393234	95.4903586578844	170.04520376719	60.3731190913516	-120.537150607419	604.005752842801	143.925124850345	-92.5023298693148	26.8815103589408	611.343724480615	29.9419003688339	-38.3337595596108	12.067921991968
"TCGA.86.8278.01"	10.6931635291707	-9.06994095388328	56.8174740729712	225.300057055271	444.613834910795	14.4292297893299	84.691939663257	172.849996447346	-45.8424817678782	105.496574868421	105.846686002492	18.1834011488445	3.84926503728612	14.0851734507372
"TCGA.86.8279.01"	161.310260258422	-38.0412240250215	-193.770356764901	212.171396815917	-670.46867871627	-38.9501782985866	-303.394655079974	-245.277117187377	-9.79189752977077	143.717488149155	-303.070498931135	-21.1051612495142	112.226609841488	-10.1328309338479
"TCGA.86.8280.01"	166.823593637517	-73.66391724259	31.1087993034538	245.414674903148	112.808518727291	-57.0024998007478	111.132483637002	125.896382328899	-98.2764831952296	172.584089922444	76.6706506592166	27.9829559770049	-51.2827716525076	18.8358296793256
"TCGA.86.8281.01"	82.293907702111	-95.4719785216007	-76.5944545008932	-500.959230203702	-829.847180118437	-159.683102932462	-785.157377517481	97.7074402574146	-35.4881801956597	-34.5023499109545	-762.18509291678	-18.4431277195928	-17.9908934205063	-35.2373886368955
"TCGA.86.8358.01"	-145.091449885449	-66.2726975358577	435.415324780584	259.367702111971	-681.251018871063	-154.825554024886	-903.165336222862	-8.97310798534368	108.131196799868	-85.1854679644146	-1015.48588121943	2.29480136878078	-160.846117773622	-52.7703568052656
